################################################################
# abuse.ch Feodo Tracker Botnet C2 IP Blocklist (Aggressive)    #
# Last updated: 2024-05-27 20:05:51 UTC                        #
#                                                              #
# Terms Of Use: https://feodotracker.abuse.ch/blocklist/       #
# For questions please contact feodotracker [at] abuse.ch      #
################################################################
#
"first_seen_utc","dst_ip","dst_port","c2_status","last_online","malware"
"2023-06-15 10:45:03","197.204.215.75","443","offline","2023-06-15","QakBot"
"2023-06-15 10:45:03","135.19.158.248","2222","offline","2023-07-24","QakBot"
"2023-06-15 10:45:03","142.154.32.124","443","offline","2023-06-17","QakBot"
"2023-06-15 10:45:03","39.40.59.71","2222","offline","2023-06-18","QakBot"
"2023-06-15 10:45:04","100.4.182.142","2222","offline","2023-06-15","QakBot"
"2023-06-15 10:45:05","217.165.255.105","443","offline","2023-06-22","QakBot"
"2023-06-15 10:45:08","94.204.247.243","443","offline","2023-06-17","QakBot"
"2023-06-15 12:44:55","181.230.169.180","443","offline","2023-06-30","QakBot"
"2023-06-15 13:15:03","200.112.67.75","32100","offline","2023-06-16","QakBot"
"2023-06-15 14:30:11","223.122.118.123","443","offline","2023-06-15","QakBot"
"2023-06-15 14:30:13","152.254.162.118","995","offline","2023-06-15","QakBot"
"2023-06-15 14:30:16","184.82.238.145","443","offline","2023-06-17","QakBot"
"2023-06-15 14:30:16","200.165.61.119","995","offline","2023-06-20","QakBot"
"2023-06-15 14:30:18","70.29.122.190","2222","offline","2023-07-11","QakBot"
"2023-06-15 15:45:00","78.87.249.106","995","offline","2023-06-17","QakBot"
"2023-06-15 17:45:07","189.223.76.48","443","offline","2023-06-18","QakBot"
"2023-06-15 19:45:11","23.91.184.29","80","offline","2023-06-16","QakBot"
"2023-06-15 19:45:14","23.91.184.29","8080","offline","2023-06-16","QakBot"
"2023-06-16 00:00:15","60.189.156.185","993","offline","2023-06-17","QakBot"
"2023-06-16 11:00:18","86.176.144.175","2222","offline","2023-06-18","QakBot"
"2023-06-16 11:00:20","51.37.181.9","443","offline","2023-06-16","QakBot"
"2023-06-16 11:00:20","217.129.220.205","443","offline","2023-08-25","QakBot"
"2023-06-16 11:00:20","45.201.208.87","443","offline","2023-06-29","QakBot"
"2023-06-16 11:00:21","220.79.238.82","443","offline","2023-07-06","QakBot"
"2023-06-16 11:00:21","103.141.50.45","995","offline","2023-06-19","QakBot"
"2023-06-16 11:00:21","41.97.30.206","443","offline","2023-06-16","QakBot"
"2023-06-16 11:00:22","92.97.227.66","2222","offline","2023-06-19","QakBot"
"2023-06-16 11:00:22","136.232.179.26","443","offline","2023-08-25","QakBot"
"2023-06-16 11:00:23","103.176.239.98","443","offline","2023-07-05","QakBot"
"2023-06-16 11:00:24","116.74.163.180","443","offline","2023-06-16","QakBot"
"2023-06-16 11:00:24","72.4.96.62","443","offline","2023-08-03","QakBot"
"2023-06-16 11:00:24","71.30.208.132","995","offline","2023-06-18","QakBot"
"2023-06-16 11:00:24","116.88.76.28","443","offline","2023-08-24","QakBot"
"2023-06-16 11:00:25","41.129.104.142","443","offline","2023-07-29","QakBot"
"2023-06-16 11:00:25","87.149.116.32","995","offline","2023-06-21","QakBot"
"2023-06-16 11:00:25","105.186.242.215","995","offline","2023-06-19","QakBot"
"2023-06-16 11:00:25","89.32.156.4","995","offline","2023-06-19","QakBot"
"2023-06-16 11:00:25","197.204.28.90","443","offline","2023-06-16","QakBot"
"2023-06-16 14:30:23","197.26.147.241","995","offline","2023-06-16","QakBot"
"2023-06-16 15:30:28","64.229.199.241","2222","offline","2023-07-14","QakBot"
"2023-06-16 15:30:32","201.124.30.73","443","offline","2023-06-16","QakBot"
"2023-06-16 19:15:29","177.170.92.205","995","offline","2023-06-23","QakBot"
"2023-06-17 12:30:43","190.203.46.164","2222","offline","2023-06-20","QakBot"
"2023-06-17 12:30:44","69.119.123.186","2222","offline","2023-08-09","QakBot"
"2023-06-17 12:30:44","37.6.248.2","995","offline","2023-06-30","QakBot"
"2023-06-17 12:30:45","150.195.117.207","443","offline","2023-06-30","QakBot"
"2023-06-17 12:30:47","81.150.169.174","2078","offline","2023-08-16","QakBot"
"2023-06-17 12:30:48","68.186.65.132","443","offline","2023-06-28","QakBot"
"2023-06-17 12:30:48","45.65.50.50","443","offline","2023-07-17","QakBot"
"2023-06-17 12:30:49","74.12.147.74","2222","offline","2023-06-19","QakBot"
"2023-06-17 12:30:50","24.234.80.122","995","offline","2023-08-25","QakBot"
"2023-06-17 15:00:49","91.254.145.252","443","offline","2023-08-23","QakBot"
"2023-06-17 16:30:36","197.90.177.242","443","offline","2023-06-24","QakBot"
"2023-06-17 17:25:06","176.111.174.67","443","offline","2023-07-03","BumbleBee"
"2023-06-17 17:30:40","81.150.169.174","2083","offline","2023-07-04","QakBot"
"2023-06-17 20:59:09","82.155.197.166","443","offline","2023-06-18","QakBot"
"2023-06-17 22:45:40","124.149.132.112","2222","offline","2023-06-28","QakBot"
"2023-06-18 00:15:35","142.112.133.14","2222","offline","2023-06-22","QakBot"
"2023-06-18 08:00:23","88.122.221.227","443","offline","2023-07-03","QakBot"
"2023-06-19 16:28:33","96.236.200.236","995","offline","2023-06-28","QakBot"
"2023-06-19 16:29:42","176.44.123.169","995","offline","2023-06-20","QakBot"
"2023-06-19 16:29:45","86.170.169.53","443","offline","2023-06-24","QakBot"
"2023-06-19 16:29:48","102.130.200.134","2078","offline","2023-06-22","QakBot"
"2023-06-19 16:29:51","105.186.138.229","995","offline","2023-06-20","QakBot"
"2023-06-19 16:29:52","90.28.169.79","2222","offline","2023-07-12","QakBot"
"2023-06-19 17:25:06","176.111.174.70","443","offline","2023-07-03","BumbleBee"
"2023-06-19 17:25:06","176.111.174.65","443","offline","2023-07-03","BumbleBee"
"2023-06-19 17:25:06","176.111.174.66","443","offline","2023-07-03","BumbleBee"
"2023-06-19 19:15:01","81.150.169.174","2222","offline","2023-06-30","QakBot"
"2023-06-19 22:45:00","192.252.166.24","8080","offline","2023-06-20","QakBot"
"2023-06-19 22:45:07","192.252.166.24","80","offline","2023-06-20","QakBot"
"2023-06-19 23:44:59","47.16.77.99","2222","offline","2023-08-13","QakBot"
"2023-06-20 03:14:16","102.182.81.253","443","offline","2023-06-20","QakBot"
"2023-06-20 03:45:02","103.144.201.52","2078","offline","2023-07-25","QakBot"
"2023-06-20 05:29:49","109.105.29.93","443","offline","2023-06-26","QakBot"
"2023-06-20 07:14:57","151.3.191.5","443","offline","2023-08-25","QakBot"
"2023-06-20 09:53:47","103.123.223.131","443","offline","2023-07-13","QakBot"
"2023-06-20 10:00:01","201.171.159.196","443","offline","2023-07-03","QakBot"
"2023-06-20 10:00:01","74.12.147.68","2222","offline","2023-06-20","QakBot"
"2023-06-20 10:00:02","94.204.121.72","443","offline","2023-06-20","QakBot"
"2023-06-20 10:00:03","64.229.117.208","2222","offline","2023-06-24","QakBot"
"2023-06-20 10:00:03","87.252.106.235","995","offline","2023-06-23","QakBot"
"2023-06-20 10:00:04","197.3.227.63","443","offline","2023-06-21","QakBot"
"2023-06-20 10:00:08","103.141.50.46","995","offline","2023-06-22","QakBot"
"2023-06-20 10:00:14","124.122.47.219","443","offline","2023-06-21","QakBot"
"2023-06-20 10:00:14","201.227.113.134","2222","offline","2023-06-20","QakBot"
"2023-06-20 10:00:15","168.149.47.12","443","offline","2023-06-22","QakBot"
"2023-06-20 10:00:15","71.31.9.226","995","offline","2023-06-25","QakBot"
"2023-06-20 10:00:15","103.139.243.205","443","offline","2023-07-14","QakBot"
"2023-06-20 10:00:19","103.134.117.111","443","offline","2023-08-25","QakBot"
"2023-06-20 10:30:10","119.82.71.94","2078","offline","2023-06-20","QakBot"
"2023-06-20 10:45:05","24.138.87.122","995","offline","2023-06-20","QakBot"
"2023-06-20 11:45:04","125.99.69.177","443","offline","2023-06-28","QakBot"
"2023-06-20 13:00:12","80.5.111.67","443","offline","2023-06-28","QakBot"
"2023-06-20 13:00:15","39.110.150.81","995","offline","2023-07-06","QakBot"
"2023-06-20 15:00:14","78.87.242.218","995","offline","2023-06-21","QakBot"
"2023-06-20 15:30:08","201.188.34.42","443","offline","2023-06-21","QakBot"
"2023-06-20 17:22:51","95.230.110.222","995","offline","2023-06-22","QakBot"
"2023-06-20 17:22:51","103.153.180.59","995","offline","2023-06-21","QakBot"
"2023-06-20 19:22:58","81.157.120.247","443","offline","2023-06-27","QakBot"
"2023-06-20 23:53:12","60.189.130.84","995","offline","2023-06-21","QakBot"
"2023-06-21 06:37:55","151.62.196.183","443","offline","2023-06-22","QakBot"
"2023-06-21 09:07:59","151.69.32.238","443","offline","2023-08-25","QakBot"
"2023-06-21 11:45:25","87.149.121.9","995","offline","2023-07-12","QakBot"
"2023-06-21 11:45:26","41.228.207.158","995","offline","2023-06-21","QakBot"
"2023-06-21 11:45:27","70.51.247.250","2222","offline","2023-06-25","QakBot"
"2023-06-21 11:45:27","70.49.205.191","2222","offline","2023-08-02","QakBot"
"2023-06-21 11:45:27","102.158.46.89","443","offline","2023-06-22","QakBot"
"2023-06-21 11:45:28","70.54.111.35","2222","offline","2023-06-23","QakBot"
"2023-06-21 11:45:28","86.178.33.59","2222","offline","2023-06-22","QakBot"
"2023-06-21 11:45:29","103.153.180.60","995","offline","2023-06-21","QakBot"
"2023-06-21 11:45:29","31.53.29.188","2222","offline","2023-06-21","QakBot"
"2023-06-21 11:45:30","119.82.95.142","2078","offline","2023-06-22","QakBot"
"2023-06-21 11:45:30","105.184.8.190","995","offline","2023-06-21","QakBot"
"2023-06-21 11:45:30","201.225.216.60","2222","offline","2023-06-21","QakBot"
"2023-06-21 11:45:30","89.152.20.11","2222","offline","2023-08-14","QakBot"
"2023-06-21 11:45:30","198.255.148.59","443","offline","2023-07-04","QakBot"
"2023-06-21 11:45:31","116.75.63.162","443","offline","2023-06-21","QakBot"
"2023-06-21 11:45:31","197.83.246.187","443","offline","2023-06-22","QakBot"
"2023-06-21 11:45:32","2.49.63.237","2222","offline","2023-06-23","QakBot"
"2023-06-21 12:00:42","201.208.135.13","2222","offline","2023-06-21","QakBot"
"2023-06-21 12:15:29","91.182.163.36","2222","offline","2023-06-29","QakBot"
"2023-06-21 13:53:18","187.199.128.160","32103","offline","2023-06-27","QakBot"
"2023-06-21 13:53:18","82.28.123.50","443","offline","2023-08-25","QakBot"
"2023-06-21 14:38:15","197.0.40.156","443","offline","2023-07-07","QakBot"
"2023-06-21 14:45:43","86.178.238.140","50000","offline","2023-07-01","QakBot"
"2023-06-21 18:45:45","70.27.163.191","2222","offline","2023-07-24","QakBot"
"2023-06-22 07:08:32","109.220.83.213","2222","offline","2023-07-21","QakBot"
"2023-06-22 12:15:42","142.127.25.253","2222","offline","2023-06-22","QakBot"
"2023-06-22 13:30:56","213.120.82.194","995","offline","2023-06-24","QakBot"
"2023-06-22 13:30:59","184.82.237.226","443","offline","2023-06-24","QakBot"
"2023-06-22 18:38:32","191.191.1.254","995","offline","2023-06-27","QakBot"
"2023-06-22 18:38:34","190.249.245.224","443","offline","2023-06-23","QakBot"
"2023-06-22 18:38:34","87.220.204.58","2222","offline","2023-06-22","QakBot"
"2023-06-22 18:38:36","69.159.156.197","2222","offline","2023-06-23","QakBot"
"2023-06-22 18:38:36","65.95.192.151","2222","offline","2023-06-30","QakBot"
"2023-06-22 18:38:36","142.154.58.207","443","offline","2023-06-23","QakBot"
"2023-06-22 18:38:36","67.71.53.228","2222","offline","2023-06-22","QakBot"
"2023-06-22 18:38:36","93.163.74.91","443","offline","2023-08-25","QakBot"
"2023-06-22 18:38:37","86.222.103.217","2222","offline","2023-06-22","QakBot"
"2023-06-22 18:38:37","102.157.134.72","443","offline","2023-06-23","QakBot"
"2023-06-22 18:44:26","105.184.115.220","995","offline","2023-06-23","QakBot"
"2023-06-22 19:23:34","45.62.67.129","443","offline","2023-06-26","QakBot"
"2023-06-22 20:01:04","181.99.46.218","443","offline","2023-06-27","QakBot"
"2023-06-22 21:01:10","192.252.161.27","8080","offline","2023-06-26","QakBot"
"2023-06-22 21:01:10","192.252.161.27","80","offline","2023-06-26","QakBot"
"2023-06-22 22:31:11","187.170.150.63","443","offline","2023-06-24","QakBot"
"2023-06-22 23:46:09","200.100.33.31","995","offline","2023-07-10","QakBot"
"2023-06-23 00:53:45","103.153.180.55","995","offline","2023-07-19","QakBot"
"2023-06-23 03:38:43","171.96.205.23","443","offline","2023-06-28","QakBot"
"2023-06-23 04:38:40","119.82.91.203","2078","offline","2023-06-23","QakBot"
"2023-06-23 06:38:41","151.62.193.97","443","offline","2023-06-23","QakBot"
"2023-06-23 06:53:41","90.63.198.45","995","offline","2023-08-25","QakBot"
"2023-06-23 10:31:13","197.86.195.118","443","offline","2023-06-23","QakBot"
"2023-06-23 11:08:43","181.171.231.230","443","offline","2023-06-23","QakBot"
"2023-06-23 11:31:11","176.151.50.50","443","offline","2023-08-25","QakBot"
"2023-06-23 11:31:12","47.18.213.41","443","offline","2023-08-25","QakBot"
"2023-06-23 11:53:36","66.35.127.23","2222","offline","2023-06-28","QakBot"
"2023-06-23 14:01:10","64.237.92.116","995","offline","2023-07-07","QakBot"
"2023-06-23 15:31:08","190.141.190.139","995","offline","2023-08-14","QakBot"
"2023-06-23 23:31:23","201.188.33.148","443","offline","2023-07-01","QakBot"
"2023-06-24 04:31:27","74.12.146.54","2222","offline","2023-06-26","QakBot"
"2023-06-24 08:31:33","105.186.242.78","995","offline","2023-06-24","QakBot"
"2023-06-24 09:31:25","206.47.216.169","443","offline","2023-07-01","QakBot"
"2023-06-24 11:16:22","200.44.216.29","2222","offline","2023-06-25","QakBot"
"2023-06-24 11:31:20","92.17.119.217","2222","offline","2023-07-20","QakBot"
"2023-06-24 11:31:21","70.53.31.201","2222","offline","2023-06-26","QakBot"
"2023-06-24 16:31:28","39.40.65.152","2222","offline","2023-06-25","QakBot"
"2023-06-24 16:31:29","168.149.10.216","443","offline","2023-06-28","QakBot"
"2023-06-24 17:55:07","37.152.205.85","2222","offline","2023-08-25","QakBot"
"2023-06-24 22:31:38","173.94.139.80","443","offline","2023-08-04","QakBot"
"2023-06-24 23:31:42","105.186.138.88","995","offline","2023-06-26","QakBot"
"2023-06-25 02:31:39","47.181.12.202","443","offline","2023-08-25","QakBot"
"2023-06-25 21:31:18","201.188.44.168","443","offline","2023-06-30","QakBot"
"2023-06-26 00:16:26","183.214.198.69","995","offline","2023-07-25","QakBot"
"2023-06-26 23:31:27","197.92.136.237","443","offline","2023-07-10","QakBot"
"2023-06-27 03:31:12","102.156.211.81","443","offline","2023-06-27","QakBot"
"2023-06-27 03:31:14","110.159.115.53","443","offline","2023-07-28","QakBot"
"2023-06-27 03:46:11","103.59.196.146","995","offline","2023-06-28","QakBot"
"2023-06-27 07:16:11","184.82.239.56","443","offline","2023-06-28","QakBot"
"2023-06-27 12:00:57","142.119.122.66","2222","offline","2023-06-29","QakBot"
"2023-06-27 12:00:58","151.62.186.146","443","offline","2023-06-27","QakBot"
"2023-06-27 13:00:53","190.249.196.144","443","offline","2023-07-22","QakBot"
"2023-06-27 14:31:00","83.110.73.124","2222","offline","2023-07-04","QakBot"
"2023-06-27 15:38:36","85.95.113.17","995","offline","2023-07-05","QakBot"
"2023-06-27 17:31:03","98.19.227.246","995","offline","2023-06-28","QakBot"
"2023-06-27 21:01:07","151.64.193.70","443","offline","2023-06-28","QakBot"
"2023-06-28 03:31:21","49.175.72.181","443","offline","2023-07-03","QakBot"
"2023-06-28 04:31:13","89.32.158.24","995","offline","2023-06-30","QakBot"
"2023-06-28 07:16:12","74.12.147.149","2222","offline","2023-06-28","QakBot"
"2023-06-28 07:31:18","70.52.230.210","2222","offline","2023-06-28","QakBot"
"2023-06-28 09:31:02","109.153.10.81","2222","offline","2023-07-04","QakBot"
"2023-06-28 12:15:59","81.103.94.60","443","offline","2023-08-24","QakBot"
"2023-06-28 13:31:06","86.160.222.62","443","offline","2023-08-09","QakBot"
"2023-06-28 16:31:06","71.29.114.93","995","offline","2023-08-24","QakBot"
"2023-06-28 16:31:07","95.239.206.5","443","offline","2023-07-04","QakBot"
"2023-06-28 17:31:18","179.104.37.97","443","offline","2023-06-28","QakBot"
"2023-06-28 17:31:19","216.215.94.46","995","offline","2023-08-25","QakBot"
"2023-06-28 19:16:22","197.89.10.173","443","offline","2023-06-29","QakBot"
"2023-06-29 01:31:36","105.184.103.218","995","offline","2023-07-03","QakBot"
"2023-06-29 03:31:36","192.252.164.186","80","offline","2023-07-01","QakBot"
"2023-06-29 05:31:29","142.154.15.141","443","offline","2023-07-03","QakBot"
"2023-06-29 05:46:26","5.54.79.204","995","offline","2023-06-30","QakBot"
"2023-06-29 08:01:39","171.96.205.187","443","offline","2023-06-30","QakBot"
"2023-06-29 09:31:42","151.62.58.53","443","offline","2023-07-03","QakBot"
"2023-06-29 11:31:39","202.88.154.146","443","offline","2023-06-29","QakBot"
"2023-06-29 12:31:26","65.94.85.237","2222","offline","2023-06-30","QakBot"
"2023-06-29 14:31:40","87.221.196.10","2222","offline","2023-06-29","QakBot"
"2023-06-29 14:31:41","102.159.183.231","443","offline","2023-06-30","QakBot"
"2023-06-29 18:31:25","74.12.147.214","2222","offline","2023-06-30","QakBot"
"2023-06-30 01:16:16","161.142.102.116","995","offline","2023-07-01","QakBot"
"2023-06-30 05:31:22","184.82.228.178","443","offline","2023-07-02","QakBot"
"2023-06-30 08:31:21","67.87.119.216","2222","offline","2023-07-27","QakBot"
"2023-06-30 15:30:57","92.98.108.85","2222","offline","2023-07-03","QakBot"
"2023-06-30 18:31:30","74.12.147.111","2222","offline","2023-07-03","QakBot"
"2023-06-30 22:31:22","45.62.67.213","443","offline","2023-07-19","QakBot"
"2023-06-30 22:31:23","190.75.128.156","2222","offline","2023-07-01","QakBot"
"2023-07-01 00:46:09","187.170.150.119","443","offline","2023-07-04","QakBot"
"2023-07-01 03:31:09","130.43.54.94","995","offline","2023-07-02","QakBot"
"2023-07-01 03:31:10","151.213.67.195","995","offline","2023-07-03","QakBot"
"2023-07-01 04:31:09","102.157.55.91","443","offline","2023-07-01","QakBot"
"2023-07-01 10:46:00","142.188.91.223","2222","offline","2023-07-04","QakBot"
"2023-07-01 11:31:03","197.0.88.92","443","offline","2023-07-02","QakBot"
"2023-07-01 15:46:05","31.190.253.36","443","offline","2023-07-02","QakBot"
"2023-07-02 00:31:16","181.99.53.124","443","offline","2023-07-05","QakBot"
"2023-07-02 02:31:16","201.171.21.205","443","offline","2023-07-02","QakBot"
"2023-07-02 02:31:16","125.22.128.74","443","offline","2023-07-19","QakBot"
"2023-07-02 10:31:11","125.22.128.75","443","offline","2023-08-09","QakBot"
"2023-07-02 13:30:59","87.221.197.81","2222","offline","2023-07-02","QakBot"
"2023-07-02 21:31:01","167.56.202.246","995","offline","2023-07-02","QakBot"
"2023-07-03 04:31:03","217.165.14.150","443","offline","2023-07-31","QakBot"
"2023-07-03 06:15:30","115.186.158.144","50001","offline","2023-08-22","QakBot"
"2023-07-03 16:30:49","142.117.240.85","2222","offline","2023-07-04","QakBot"
"2023-07-03 16:45:26","95.16.149.148","2222","offline","2023-07-05","QakBot"
"2023-07-03 17:30:48","197.87.63.16","443","offline","2023-07-05","QakBot"
"2023-07-03 17:30:51","181.110.97.52","443","offline","2023-07-17","QakBot"
"2023-07-03 18:30:51","31.50.144.213","443","offline","2023-08-18","QakBot"
"2023-07-03 19:15:43","109.150.93.177","443","offline","2023-07-15","QakBot"
"2023-07-03 21:30:54","66.180.234.4","2222","offline","2023-07-05","QakBot"
"2023-07-03 21:30:55","125.22.128.76","443","offline","2023-07-26","QakBot"
